Template model,Target model,Target chemical,Target ID,Air_condition,Carbon source,Target reaction,MIN_R
iJN1463_rump,iJN1463_met_35687,butan-2-ol,met_35687,aerobic,methanol,EDD,0.9923
iJN1463_rump,iJN1463_met_35687,butan-2-ol,met_35687,aerobic,methanol,RPI,0.9921
iJN1463_rump,iJN1463_met_35687,butan-2-ol,met_35687,aerobic,methanol,ICL,0.9673
iJN1463_rump,iJN1463_met_35687,butan-2-ol,met_35687,aerobic,methanol,GLXCL,0.964
iJN1463_rump,iJN1463_met_35687,butan-2-ol,met_35687,aerobic,methanol,G3PD5,0.5222
iJN1463_rump,iJN1463_met_35687,butan-2-ol,met_35687,aerobic,methanol,GLYK,0.5222
iJN1463_rump,iJN1463_met_35687,butan-2-ol,met_35687,aerobic,methanol,ALCD19,0.3654
iJN1463_rump,iJN1463_met_36592,pyrrolidin-2-one,met_36592,aerobic,methanol,ACS,0.9972
iJN1463_rump,iJN1463_met_36592,pyrrolidin-2-one,met_36592,aerobic,methanol,NH4tpp,0.9972
iJN1463_rump,iJN1463_met_36592,pyrrolidin-2-one,met_36592,aerobic,methanol,PGL,0.9905
iJN1463_rump,iJN1463_met_36592,pyrrolidin-2-one,met_36592,aerobic,methanol,EDA,0.9905
iJN1463_rump,iJN1463_met_36592,pyrrolidin-2-one,met_36592,aerobic,methanol,EDD,0.9905
iJN1463_rump,iJN1463_met_36592,pyrrolidin-2-one,met_36592,aerobic,methanol,RPI,0.9902
iJN1463_rump,iJN1463_met_36592,pyrrolidin-2-one,met_36592,aerobic,methanol,CS,0.9645
iJN1463_rump,iJN1463_met_36592,pyrrolidin-2-one,met_36592,aerobic,methanol,ACONTa,0.9564
iJN1463_rump,iJN1463_met_36592,pyrrolidin-2-one,met_36592,aerobic,methanol,ACONTb,0.9564
iJN1463_rump,iJN1463_met_36592,pyrrolidin-2-one,met_36592,aerobic,methanol,GLXCL,0.9503
iJN1463_rump,iJN1463_met_36592,pyrrolidin-2-one,met_36592,aerobic,methanol,ICL,0.9502
iJN1463_rump,iJN1463_met_36592,pyrrolidin-2-one,met_36592,aerobic,methanol,PGM,0.8236
iJN1463_rump,iJN1463_met_36592,pyrrolidin-2-one,met_36592,aerobic,methanol,GLYK,0.627
iJN1463_rump,iJN1463_met_36592,pyrrolidin-2-one,met_36592,aerobic,methanol,G3PD5,0.6263
iJN1463_rump,iJN1463_met_36592,pyrrolidin-2-one,met_36592,aerobic,methanol,ALCD19,0.5351
iJN1463_rump,iJN1463_met_36592,pyrrolidin-2-one,met_36592,aerobic,methanol,PGK,0.2167
iJN1463_rump,iJN1463_met_36592,pyrrolidin-2-one,met_36592,aerobic,methanol,TPI,0.153
iJN1463_rump,iJN1463_met_36656,phenylglyoxylate,met_36656,aerobic,methanol,DHQS,1.0
iJN1463_rump,iJN1463_met_36656,phenylglyoxylate,met_36656,aerobic,methanol,SHK3Dr,1.0
iJN1463_rump,iJN1463_met_36656,phenylglyoxylate,met_36656,aerobic,methanol,SHKK,1.0
iJN1463_rump,iJN1463_met_36656,phenylglyoxylate,met_36656,aerobic,methanol,CHORS,1.0
iJN1463_rump,iJN1463_met_36656,phenylglyoxylate,met_36656,aerobic,methanol,DDPA,1.0
iJN1463_rump,iJN1463_met_36656,phenylglyoxylate,met_36656,aerobic,methanol,CHORM,1.0
iJN1463_rump,iJN1463_met_36656,phenylglyoxylate,met_36656,aerobic,methanol,ICL,0.9407
iJN1463_rump,iJN1463_met_36656,phenylglyoxylate,met_36656,aerobic,methanol,GLXCL,0.9398
iJN1463_rump,iJN1463_met_36656,phenylglyoxylate,met_36656,aerobic,methanol,PGL,0.9238
iJN1463_rump,iJN1463_met_36656,phenylglyoxylate,met_36656,aerobic,methanol,EDD,0.9238
iJN1463_rump,iJN1463_met_36656,phenylglyoxylate,met_36656,aerobic,methanol,EDA,0.9238
iJN1463_rump,iJN1463_met_36656,phenylglyoxylate,met_36656,aerobic,methanol,RPI,0.9213
iJN1463_rump,iJN1463_met_36656,phenylglyoxylate,met_36656,aerobic,methanol,ICDHyr,0.857
iJN1463_rump,iJN1463_met_36656,phenylglyoxylate,met_36656,aerobic,methanol,G3PD5,0.5222
iJN1463_rump,iJN1463_met_36656,phenylglyoxylate,met_36656,aerobic,methanol,GLYK,0.5222
iJN1463_rump,iJN1463_met_36656,phenylglyoxylate,met_36656,aerobic,methanol,ALCD19,0.2925
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,TKT1,1.0
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,RPE,1.0
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,FACOAE50,1.0
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,THRA,1.0
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,TALA,1.0
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,TKT2,1.0
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,EDD,0.9892
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,EDA,0.9892
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,PGL,0.9892
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,RPI,0.989
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,THRD_L,0.7141
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,GHMT2r,0.6129
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,FTHFD,0.6077
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,PSP_L,0.601
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,PGCD,0.601
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,PSERT,0.601
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,ICL,0.5222
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,GLYK,0.5222
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,GLXCL,0.5222
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,G3PD5,0.5222
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,MTHFD,0.3945
iJN1463_rump,iJN1463_met_37808,butane,met_37808,aerobic,methanol,MTHFC,0.3945
iJN1463_rump,iJN1463_met_37830,pentane,met_37830,aerobic,methanol,FACOAE60,1.0
iJN1463_rump,iJN1463_met_37830,pentane,met_37830,aerobic,methanol,ACOAD2f,1.0
iJN1463_rump,iJN1463_met_37830,pentane,met_37830,aerobic,methanol,3HAD40,1.0
iJN1463_rump,iJN1463_met_37830,pentane,met_37830,aerobic,methanol,3OAS60,1.0
iJN1463_rump,iJN1463_met_37830,pentane,met_37830,aerobic,methanol,3OAR60,1.0
iJN1463_rump,iJN1463_met_37830,pentane,met_37830,aerobic,methanol,3OAR40,1.0
iJN1463_rump,iJN1463_met_37830,pentane,met_37830,aerobic,methanol,SUCD4,1.0
iJN1463_rump,iJN1463_met_37830,pentane,met_37830,aerobic,methanol,MCOATA,1.0
iJN1463_rump,iJN1463_met_37830,pentane,met_37830,aerobic,methanol,ACCOAC,1.0
iJN1463_rump,iJN1463_met_37830,pentane,met_37830,aerobic,methanol,PGL,0.9972
iJN1463_rump,iJN1463_met_37830,pentane,met_37830,aerobic,methanol,EDD,0.9972
iJN1463_rump,iJN1463_met_37830,pentane,met_37830,aerobic,methanol,EDA,0.9972
iJN1463_rump,iJN1463_met_37830,pentane,met_37830,aerobic,methanol,RPI,0.9972
iJN1463_rump,iJN1463_met_37830,pentane,met_37830,aerobic,methanol,GLXCL,0.9072
iJN1463_rump,iJN1463_met_37830,pentane,met_37830,aerobic,methanol,ICL,0.9057
iJN1463_rump,iJN1463_met_37830,pentane,met_37830,aerobic,methanol,GLYK,0.5222
iJN1463_rump,iJN1463_met_37830,pentane,met_37830,aerobic,methanol,G3PD5,0.5222
iJN1463_rump,iJN1463_met_37830,pentane,met_37830,aerobic,methanol,ALCD19,0.1907
iJN1463_rump,iJN1463_met_39150,4-oxopentanoate,met_39150,aerobic,methanol,EDD,0.9883
iJN1463_rump,iJN1463_met_39150,4-oxopentanoate,met_39150,aerobic,methanol,EDA,0.9883
iJN1463_rump,iJN1463_met_39150,4-oxopentanoate,met_39150,aerobic,methanol,PGL,0.9883
iJN1463_rump,iJN1463_met_39150,4-oxopentanoate,met_39150,aerobic,methanol,RPI,0.9879
iJN1463_rump,iJN1463_met_39150,4-oxopentanoate,met_39150,aerobic,methanol,PGM,0.9826
iJN1463_rump,iJN1463_met_39150,4-oxopentanoate,met_39150,aerobic,methanol,GLXCL,0.976
iJN1463_rump,iJN1463_met_39150,4-oxopentanoate,met_39150,aerobic,methanol,ICL,0.976
iJN1463_rump,iJN1463_met_39150,4-oxopentanoate,met_39150,aerobic,methanol,ICDHyr,0.9752
iJN1463_rump,iJN1463_met_39150,4-oxopentanoate,met_39150,aerobic,methanol,PGK,0.9728
iJN1463_rump,iJN1463_met_39150,4-oxopentanoate,met_39150,aerobic,methanol,GLYALDDr,0.9552
iJN1463_rump,iJN1463_met_39150,4-oxopentanoate,met_39150,aerobic,methanol,CS,0.9262
iJN1463_rump,iJN1463_met_39150,4-oxopentanoate,met_39150,aerobic,methanol,ACONTa,0.9123
iJN1463_rump,iJN1463_met_39150,4-oxopentanoate,met_39150,aerobic,methanol,ACONTb,0.9123
iJN1463_rump,iJN1463_met_39150,4-oxopentanoate,met_39150,aerobic,methanol,NDPK5,0.8757
iJN1463_rump,iJN1463_met_39150,4-oxopentanoate,met_39150,aerobic,methanol,GLYK,0.6919
iJN1463_rump,iJN1463_met_39150,4-oxopentanoate,met_39150,aerobic,methanol,G3PD5,0.6909
iJN1463_rump,iJN1463_met_39150,4-oxopentanoate,met_39150,aerobic,methanol,ALCD19,0.6439
iJN1463_rump,iJN1463_met_39150,4-oxopentanoate,met_39150,aerobic,methanol,TPI,0.4523
iJN1463_rump,iJN1463_met_39150,4-oxopentanoate,met_39150,aerobic,methanol,ENO,0.4474
iJN1463_rump,iJN1463_met_40968,astaxanthin,met_40968,aerobic,methanol,DMATT,1.0
iJN1463_rump,iJN1463_met_40968,astaxanthin,met_40968,aerobic,methanol,GRTT,1.0
iJN1463_rump,iJN1463_met_40968,astaxanthin,met_40968,aerobic,methanol,PGL,0.9993
iJN1463_rump,iJN1463_met_40968,astaxanthin,met_40968,aerobic,methanol,EDD,0.9993
iJN1463_rump,iJN1463_met_40968,astaxanthin,met_40968,aerobic,methanol,EDA,0.9993
iJN1463_rump,iJN1463_met_40968,astaxanthin,met_40968,aerobic,methanol,RPI,0.9993
iJN1463_rump,iJN1463_met_40968,astaxanthin,met_40968,aerobic,methanol,GLXCL,0.8255
iJN1463_rump,iJN1463_met_40968,astaxanthin,met_40968,aerobic,methanol,ICL,0.8255
iJN1463_rump,iJN1463_met_40968,astaxanthin,met_40968,aerobic,methanol,IPDDI,0.8195
iJN1463_rump,iJN1463_met_40968,astaxanthin,met_40968,aerobic,methanol,FLDR2,0.6675
iJN1463_rump,iJN1463_met_40968,astaxanthin,met_40968,aerobic,methanol,MECDPDH5,0.6675
iJN1463_rump,iJN1463_met_40968,astaxanthin,met_40968,aerobic,methanol,CDPMEK,0.6675
iJN1463_rump,iJN1463_met_40968,astaxanthin,met_40968,aerobic,methanol,DXPRIi,0.6675
iJN1463_rump,iJN1463_met_40968,astaxanthin,met_40968,aerobic,methanol,DXPS,0.6674
iJN1463_rump,iJN1463_met_40968,astaxanthin,met_40968,aerobic,methanol,GLYK,0.5222
iJN1463_rump,iJN1463_met_40968,astaxanthin,met_40968,aerobic,methanol,G3PD5,0.5222
iJN1463_rump,iJN1463_met_40968,astaxanthin,met_40968,aerobic,methanol,MEPCT,0.5222
iJN1463_rump,iJN1463_met_40968,astaxanthin,met_40968,aerobic,methanol,ALCD19,0.3045
iJN1463_rump,iJN1463_met_45713,trans-resveratrol,met_45713,aerobic,methanol,SHKK,1.0
iJN1463_rump,iJN1463_met_45713,trans-resveratrol,met_45713,aerobic,methanol,4CMCOAS,1.0
iJN1463_rump,iJN1463_met_45713,trans-resveratrol,met_45713,aerobic,methanol,ACCOAC,1.0
iJN1463_rump,iJN1463_met_45713,trans-resveratrol,met_45713,aerobic,methanol,CHORS,1.0
iJN1463_rump,iJN1463_met_45713,trans-resveratrol,met_45713,aerobic,methanol,CHORM,1.0
iJN1463_rump,iJN1463_met_45713,trans-resveratrol,met_45713,aerobic,methanol,DDPA,1.0
iJN1463_rump,iJN1463_met_45713,trans-resveratrol,met_45713,aerobic,methanol,DHQS,1.0
iJN1463_rump,iJN1463_met_45713,trans-resveratrol,met_45713,aerobic,methanol,SHK3Dr,1.0
iJN1463_rump,iJN1463_met_45713,trans-resveratrol,met_45713,aerobic,methanol,TYRTA,1.0
iJN1463_rump,iJN1463_met_45713,trans-resveratrol,met_45713,aerobic,methanol,PGL,0.9862
iJN1463_rump,iJN1463_met_45713,trans-resveratrol,met_45713,aerobic,methanol,EDA,0.9862
iJN1463_rump,iJN1463_met_45713,trans-resveratrol,met_45713,aerobic,methanol,EDD,0.9862
iJN1463_rump,iJN1463_met_45713,trans-resveratrol,met_45713,aerobic,methanol,RPI,0.9857
iJN1463_rump,iJN1463_met_45713,trans-resveratrol,met_45713,aerobic,methanol,GLXCL,0.9688
iJN1463_rump,iJN1463_met_45713,trans-resveratrol,met_45713,aerobic,methanol,ICL,0.9675
iJN1463_rump,iJN1463_met_45713,trans-resveratrol,met_45713,aerobic,methanol,PPND,0.9001
iJN1463_rump,iJN1463_met_45713,trans-resveratrol,met_45713,aerobic,methanol,GLYK,0.5676
iJN1463_rump,iJN1463_met_45713,trans-resveratrol,met_45713,aerobic,methanol,G3PD5,0.5665
iJN1463_rump,iJN1463_met_45713,trans-resveratrol,met_45713,aerobic,methanol,ALCD19,0.4302
iJN1463_rump,iJN1463_met_46762,"(E,E,E)-geranylgeraniol",met_46762,aerobic,methanol,GRTT,1.0
iJN1463_rump,iJN1463_met_46762,"(E,E,E)-geranylgeraniol",met_46762,aerobic,methanol,DMATT,1.0
iJN1463_rump,iJN1463_met_46762,"(E,E,E)-geranylgeraniol",met_46762,aerobic,methanol,EDD,0.9991
iJN1463_rump,iJN1463_met_46762,"(E,E,E)-geranylgeraniol",met_46762,aerobic,methanol,EDA,0.9991
iJN1463_rump,iJN1463_met_46762,"(E,E,E)-geranylgeraniol",met_46762,aerobic,methanol,PGL,0.9991
iJN1463_rump,iJN1463_met_46762,"(E,E,E)-geranylgeraniol",met_46762,aerobic,methanol,RPI,0.9991
iJN1463_rump,iJN1463_met_46762,"(E,E,E)-geranylgeraniol",met_46762,aerobic,methanol,IPDDI,0.8525
iJN1463_rump,iJN1463_met_46762,"(E,E,E)-geranylgeraniol",met_46762,aerobic,methanol,GLXCL,0.8471
iJN1463_rump,iJN1463_met_46762,"(E,E,E)-geranylgeraniol",met_46762,aerobic,methanol,ICL,0.8471
iJN1463_rump,iJN1463_met_46762,"(E,E,E)-geranylgeraniol",met_46762,aerobic,methanol,MECDPDH5,0.6741
iJN1463_rump,iJN1463_met_46762,"(E,E,E)-geranylgeraniol",met_46762,aerobic,methanol,CDPMEK,0.6741
iJN1463_rump,iJN1463_met_46762,"(E,E,E)-geranylgeraniol",met_46762,aerobic,methanol,FLDR2,0.6741
iJN1463_rump,iJN1463_met_46762,"(E,E,E)-geranylgeraniol",met_46762,aerobic,methanol,DXPRIi,0.6741
iJN1463_rump,iJN1463_met_46762,"(E,E,E)-geranylgeraniol",met_46762,aerobic,methanol,DXPS,0.674
iJN1463_rump,iJN1463_met_46762,"(E,E,E)-geranylgeraniol",met_46762,aerobic,methanol,G3PD5,0.5222
iJN1463_rump,iJN1463_met_46762,"(E,E,E)-geranylgeraniol",met_46762,aerobic,methanol,MEPCT,0.5222
iJN1463_rump,iJN1463_met_46762,"(E,E,E)-geranylgeraniol",met_46762,aerobic,methanol,GLYK,0.5222
iJN1463_rump,iJN1463_met_46762,"(E,E,E)-geranylgeraniol",met_46762,aerobic,methanol,ALCD19,0.3226
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,THRA,1.0
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,TKT2,1.0
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,TALA,1.0
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,RPE,1.0
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,TKT1,1.0
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,EDD,0.9974
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,EDA,0.9974
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,PGL,0.9974
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,RPI,0.9973
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,THRD_L,0.8654
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,GLXCL,0.7573
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,ICL,0.7573
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,PSP_L,0.712
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,PSERT,0.712
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,PGCD,0.712
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,GHMT2r,0.6395
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,FTHFD,0.6358
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,GLYK,0.5423
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,G3PD5,0.541
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,MTHFD,0.4564
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,MTHFC,0.4564
iJN1463_rump,iJN1463_met_48946,2-methylbutyrate,met_48946,aerobic,methanol,ALCD19,0.3901
iJN1463_rump,iJN1463_met_49243,"(E,R)-alpha-bisabolene",met_49243,aerobic,methanol,GRTT,1.0
iJN1463_rump,iJN1463_met_49243,"(E,R)-alpha-bisabolene",met_49243,aerobic,methanol,DMATT,1.0
iJN1463_rump,iJN1463_met_49243,"(E,R)-alpha-bisabolene",met_49243,aerobic,methanol,PGL,0.9991
iJN1463_rump,iJN1463_met_49243,"(E,R)-alpha-bisabolene",met_49243,aerobic,methanol,EDA,0.9991
iJN1463_rump,iJN1463_met_49243,"(E,R)-alpha-bisabolene",met_49243,aerobic,methanol,EDD,0.9991
iJN1463_rump,iJN1463_met_49243,"(E,R)-alpha-bisabolene",met_49243,aerobic,methanol,RPI,0.9991
iJN1463_rump,iJN1463_met_49243,"(E,R)-alpha-bisabolene",met_49243,aerobic,methanol,GLXCL,0.8471
iJN1463_rump,iJN1463_met_49243,"(E,R)-alpha-bisabolene",met_49243,aerobic,methanol,ICL,0.8471
iJN1463_rump,iJN1463_met_49243,"(E,R)-alpha-bisabolene",met_49243,aerobic,methanol,IPDDI,0.7967
iJN1463_rump,iJN1463_met_49243,"(E,R)-alpha-bisabolene",met_49243,aerobic,methanol,DXPRIi,0.6741
iJN1463_rump,iJN1463_met_49243,"(E,R)-alpha-bisabolene",met_49243,aerobic,methanol,FLDR2,0.6741
iJN1463_rump,iJN1463_met_49243,"(E,R)-alpha-bisabolene",met_49243,aerobic,methanol,CDPMEK,0.6741
iJN1463_rump,iJN1463_met_49243,"(E,R)-alpha-bisabolene",met_49243,aerobic,methanol,MECDPDH5,0.6741
iJN1463_rump,iJN1463_met_49243,"(E,R)-alpha-bisabolene",met_49243,aerobic,methanol,DXPS,0.674
iJN1463_rump,iJN1463_met_49243,"(E,R)-alpha-bisabolene",met_49243,aerobic,methanol,MEPCT,0.5222
iJN1463_rump,iJN1463_met_49243,"(E,R)-alpha-bisabolene",met_49243,aerobic,methanol,G3PD5,0.5222
iJN1463_rump,iJN1463_met_49243,"(E,R)-alpha-bisabolene",met_49243,aerobic,methanol,GLYK,0.5222
iJN1463_rump,iJN1463_met_49243,"(E,R)-alpha-bisabolene",met_49243,aerobic,methanol,ALCD19,0.3226
iJN1463_rump,iJN1463_met_4ACAA,4-aminocinnamate,met_4ACAA,aerobic,methanol,DHQS,1.0
iJN1463_rump,iJN1463_met_4ACAA,4-aminocinnamate,met_4ACAA,aerobic,methanol,SHK3Dr,1.0
iJN1463_rump,iJN1463_met_4ACAA,4-aminocinnamate,met_4ACAA,aerobic,methanol,ADCS,1.0
iJN1463_rump,iJN1463_met_4ACAA,4-aminocinnamate,met_4ACAA,aerobic,methanol,SHKK,1.0
iJN1463_rump,iJN1463_met_4ACAA,4-aminocinnamate,met_4ACAA,aerobic,methanol,CHORS,1.0
iJN1463_rump,iJN1463_met_4ACAA,4-aminocinnamate,met_4ACAA,aerobic,methanol,DDPA,1.0
iJN1463_rump,iJN1463_met_4ACAA,4-aminocinnamate,met_4ACAA,aerobic,methanol,EDA,0.9252
iJN1463_rump,iJN1463_met_4ACAA,4-aminocinnamate,met_4ACAA,aerobic,methanol,EDD,0.9252
iJN1463_rump,iJN1463_met_4ACAA,4-aminocinnamate,met_4ACAA,aerobic,methanol,PGL,0.9252
iJN1463_rump,iJN1463_met_4ACAA,4-aminocinnamate,met_4ACAA,aerobic,methanol,RPI,0.9229
iJN1463_rump,iJN1463_met_4ACAA,4-aminocinnamate,met_4ACAA,aerobic,methanol,ICL,0.9071
iJN1463_rump,iJN1463_met_4ACAA,4-aminocinnamate,met_4ACAA,aerobic,methanol,GLXCL,0.906
iJN1463_rump,iJN1463_met_4ACAA,4-aminocinnamate,met_4ACAA,aerobic,methanol,GLYK,0.5222
iJN1463_rump,iJN1463_met_4ACAA,4-aminocinnamate,met_4ACAA,aerobic,methanol,G3PD5,0.5222
iJN1463_rump,iJN1463_met_4ACAA,4-aminocinnamate,met_4ACAA,aerobic,methanol,ALCD19,0.1874
iJN1463_rump,iJN1463_met_4APAA,2-(4-aminophenyl)acetic acid,met_4APAA,aerobic,methanol,SHKK,1.0
iJN1463_rump,iJN1463_met_4APAA,2-(4-aminophenyl)acetic acid,met_4APAA,aerobic,methanol,CHORS,1.0
iJN1463_rump,iJN1463_met_4APAA,2-(4-aminophenyl)acetic acid,met_4APAA,aerobic,methanol,DHQS,1.0
iJN1463_rump,iJN1463_met_4APAA,2-(4-aminophenyl)acetic acid,met_4APAA,aerobic,methanol,ADCS,1.0
iJN1463_rump,iJN1463_met_4APAA,2-(4-aminophenyl)acetic acid,met_4APAA,aerobic,methanol,DDPA,1.0
iJN1463_rump,iJN1463_met_4APAA,2-(4-aminophenyl)acetic acid,met_4APAA,aerobic,methanol,SHK3Dr,1.0
iJN1463_rump,iJN1463_met_4APAA,2-(4-aminophenyl)acetic acid,met_4APAA,aerobic,methanol,ICL,0.9465
iJN1463_rump,iJN1463_met_4APAA,2-(4-aminophenyl)acetic acid,met_4APAA,aerobic,methanol,GLXCL,0.9458
iJN1463_rump,iJN1463_met_4APAA,2-(4-aminophenyl)acetic acid,met_4APAA,aerobic,methanol,ICDHyr,0.9244
iJN1463_rump,iJN1463_met_4APAA,2-(4-aminophenyl)acetic acid,met_4APAA,aerobic,methanol,EDD,0.9233
iJN1463_rump,iJN1463_met_4APAA,2-(4-aminophenyl)acetic acid,met_4APAA,aerobic,methanol,EDA,0.9233
iJN1463_rump,iJN1463_met_4APAA,2-(4-aminophenyl)acetic acid,met_4APAA,aerobic,methanol,PGL,0.9233
iJN1463_rump,iJN1463_met_4APAA,2-(4-aminophenyl)acetic acid,met_4APAA,aerobic,methanol,RPI,0.9209
iJN1463_rump,iJN1463_met_4APAA,2-(4-aminophenyl)acetic acid,met_4APAA,aerobic,methanol,GLYK,0.5222
iJN1463_rump,iJN1463_met_4APAA,2-(4-aminophenyl)acetic acid,met_4APAA,aerobic,methanol,G3PD5,0.5222
iJN1463_rump,iJN1463_met_4APAA,2-(4-aminophenyl)acetic acid,met_4APAA,aerobic,methanol,ALCD19,0.3104
iJN1463_rump,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,aerobic,methanol,DHQS,1.0
iJN1463_rump,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,aerobic,methanol,DDPA,1.0
iJN1463_rump,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,aerobic,methanol,CHORS,1.0
iJN1463_rump,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,aerobic,methanol,SHK3Dr,1.0
iJN1463_rump,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,aerobic,methanol,SHKK,1.0
iJN1463_rump,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,aerobic,methanol,ADCS,1.0
iJN1463_rump,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,aerobic,methanol,ICL,0.9305
iJN1463_rump,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,aerobic,methanol,GLXCL,0.9292
iJN1463_rump,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,aerobic,methanol,EDA,0.9243
iJN1463_rump,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,aerobic,methanol,EDD,0.9243
iJN1463_rump,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,aerobic,methanol,PGL,0.9243
iJN1463_rump,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,aerobic,methanol,RPI,0.9219
iJN1463_rump,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,aerobic,methanol,ICDHyr,0.5703
iJN1463_rump,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,aerobic,methanol,G3PD5,0.5222
iJN1463_rump,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,aerobic,methanol,GLYK,0.5222
iJN1463_rump,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,aerobic,methanol,ALCD19,0.2644
iJN1463_rump,iJN1463_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,aerobic,methanol,ADCS,1.0
iJN1463_rump,iJN1463_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,aerobic,methanol,NH4tpp,1.0
iJN1463_rump,iJN1463_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,aerobic,methanol,DDPA,1.0
iJN1463_rump,iJN1463_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,aerobic,methanol,DHQS,1.0
iJN1463_rump,iJN1463_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,aerobic,methanol,CHORS,1.0
iJN1463_rump,iJN1463_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,aerobic,methanol,SHKK,1.0
iJN1463_rump,iJN1463_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,aerobic,methanol,SHK3Dr,1.0
