Template model,Target model,Target chemical,Target ID,Air condition,Carbon source,Target reactions,Improved YT (mol/mol),Previous YT (mol/mol),Increased percentage (%)
yeast850,yeast850_phenol,phenol,phenol,microaerobic,fructose,FMNRx2_copy1,0.885714285714285,0.874285714285714,1.30718954248365
yeast850,yeast850_phenol,phenol,phenol,microaerobic,fructose,ACOAD7f;r1252,0.885714285714285,0.874285714285714,1.30718954248358
yeast850,yeast850_phenol,phenol,phenol,microaerobic,fructose,AOR_CL;POR_2,0.882857142857142,0.874285714285714,0.980392156862741
yeast850,yeast850_phenol,phenol,phenol,microaerobic,fructose,FMNRx2_copy1;OBTFL,0.904761904761904,0.874285714285714,3.4858387799564
yeast850,yeast850_phenol,phenol,phenol,microaerobic,fructose,AOR_CL;MTHFR;POR_2,0.89047619047619,0.874285714285714,1.85185185185183
yeast850,yeast850_phenol,phenol,phenol,microaerobic,fructose,ACAFDOR;MTHFR;POR_2,0.89047619047619,0.874285714285714,1.85185185185183
yeast850,yeast850_phenol,phenol,phenol,microaerobic,fructose,AOR_CL;FDH7;POR_2,0.904761904761904,0.874285714285714,3.4858387799564
yeast850,yeast850_phenol,phenol,phenol,microaerobic,fructose,ACOAD8f;CTECOAI8;FACOAL181,0.885714285714285,0.874285714285714,1.30718954248365
yeast850,yeast850_phenol,phenol,phenol,microaerobic,fructose,FDH7;POR_2,0.885714285714285,0.874285714285714,1.30718954248367
yeast850,yeast850_phenol,phenol,phenol,microaerobic,fructose,ACAFDOR;FDH7;POR_2,0.904761904761904,0.874285714285714,3.4858387799564
yeast850,yeast850_phenol,phenol,phenol,microaerobic,fructose,ACOAD7f;OBTFL;r1252,0.895238095238094,0.874285714285714,2.39651416122002
yeast850,yeast850_phenol,phenol,phenol,microaerobic,fructose,ACOAD7f;CTECOAI7;OBTFL,0.895238095238095,0.874285714285714,2.39651416122006
yeast850,yeast850_phenol,phenol,phenol,microaerobic,fructose,FMNRx2_copy1;NADFADOR;POR_2,0.904761904761904,0.874285714285714,3.48583877995645
yeast850,yeast850_phenol,phenol,phenol,microaerobic,fructose,ACAFDOR;ADHEr;POR_2,0.904761904761905,0.874285714285714,3.48583877995651
yeast850,yeast850_phenol,phenol,phenol,microaerobic,fructose,AOR_CL;FMNRx2_copy1;POR_2,0.904761904761904,0.874285714285714,3.48583877995642
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-galactose,ACOAD7f;CTECOAI7,0.885714285714285,0.874285714285714,1.30718954248363
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-galactose,ACAFDOR;POR_2,0.882857142857142,0.874285714285714,0.980392156862719
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-galactose,ADHEr;AOR_CL;POR_2,0.904761904761904,0.874285714285714,3.48583877995636
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-galactose,FMNRx2_copy1;POR3b;POR_2,0.904761904761904,0.874285714285714,3.48583877995638
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-galactose,FMNRx2_copy1,0.885714285714286,0.874285714285714,1.30718954248367
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-galactose,ACOAD7f;r1252,0.885714285714285,0.874285714285714,1.30718954248365
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-galactose,FMNRx2_copy1;NADFADOR;POR_2,0.904761904761904,0.874285714285714,3.4858387799564
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-galactose,AOR_CL;POR_2,0.882857142857142,0.874285714285714,0.980392156862719
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-galactose,FMNRx2_copy1;OBTFL,0.904761904761904,0.874285714285714,3.48583877995636
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-galactose,ACAFDOR;MTHFR;POR_2,0.89047619047619,0.874285714285714,1.85185185185183
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-galactose,AOR_CL;MTHFR;POR_2,0.89047619047619,0.874285714285714,1.85185185185183
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-galactose,AOR_CL;FDH7;POR_2,0.904761904761907,0.874285714285714,3.48583877995665
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-galactose,ACOAD8f;CTECOAI8;FACOAL181,0.885714285714285,0.874285714285714,1.30718954248363
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-galactose,FDH7;POR_2,0.885714285714285,0.874285714285714,1.30718954248361
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-galactose,ACAFDOR;FDH7;POR_2,0.904761904761907,0.874285714285714,3.48583877995665
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-galactose,ACOAD7f;OBTFL;r1252,0.895238095238095,0.874285714285714,2.39651416122002
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-galactose,ACOAD7f;CTECOAI7;OBTFL,0.895238095238095,0.874285714285714,2.39651416122002
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-galactose,ACAFDOR;FMNRx2_copy1;POR_2,0.904761904761904,0.874285714285714,3.48583877995638
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-galactose,ACAFDOR;ADHEr;POR_2,0.904761904761904,0.874285714285714,3.48583877995636
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-galactose,AOR_CL;FMNRx2_copy1;POR_2,0.904761904761904,0.874285714285714,3.48583877995638
yeast850,yeast850_phenol,phenol,phenol,aerobic,glycerol,ACAFDOR;POR_2,0.499999999999999,0.428571428571428,16.6666666666664
yeast850,yeast850_phenol,phenol,phenol,aerobic,glycerol,FMNRx2_copy1;POR3b;POR_2,0.5,0.428571428571428,16.6666666666666
yeast850,yeast850_phenol,phenol,phenol,aerobic,glycerol,ACOAD1f;ACOAD1z;POR_2,0.482142857142857,0.428571428571428,12.4999999999999
yeast850,yeast850_phenol,phenol,phenol,aerobic,glycerol,POR3b;POR_2,0.482142857142857,0.428571428571428,12.4999999999999
yeast850,yeast850_phenol,phenol,phenol,aerobic,glycerol,FMNRx2_copy1;NADFADOR;POR_2,0.499999999999999,0.428571428571428,16.6666666666666
yeast850,yeast850_phenol,phenol,phenol,aerobic,glycerol,FMNRx2_copy1;OBTFL,0.5,0.428571428571428,16.6666666666666
yeast850,yeast850_phenol,phenol,phenol,aerobic,glycerol,GLYCL_2;OBTFL,0.482142857142857,0.428571428571428,12.4999999999999
yeast850,yeast850_phenol,phenol,phenol,aerobic,glycerol,FDH7;OBTFL;POR_2,0.482142857142857,0.428571428571428,12.5
yeast850,yeast850_phenol,phenol,phenol,aerobic,glycerol,NADFADOR;POR_2,0.482142857142857,0.428571428571428,12.4999999999999
yeast850,yeast850_phenol,phenol,phenol,aerobic,glycerol,AOR_CL;POR_2,0.499999999999999,0.428571428571428,16.6666666666664
yeast850,yeast850_phenol,phenol,phenol,aerobic,glycerol,OBTFL,0.476190476190476,0.428571428571428,11.111111111111
yeast850,yeast850_phenol,phenol,phenol,anaerobic,glycerol,ACAFDOR;POR_2,0.499999999999999,0.428571428571428,16.6666666666665
yeast850,yeast850_phenol,phenol,phenol,anaerobic,glycerol,FMNRx2_copy1;POR3b;POR_2,0.5,0.428571428571428,16.6666666666666
yeast850,yeast850_phenol,phenol,phenol,anaerobic,glycerol,FMNRx2_copy1;NADFADOR;POR_2,0.5,0.428571428571428,16.6666666666666
yeast850,yeast850_phenol,phenol,phenol,anaerobic,glycerol,FMNRx2_copy1;OBTFL,0.499999999999999,0.428571428571428,16.6666666666666
yeast850,yeast850_phenol,phenol,phenol,anaerobic,glycerol,ACOAD7f;OBTFL;r1252,0.476190476190476,0.428571428571428,11.1111111111111
yeast850,yeast850_phenol,phenol,phenol,anaerobic,glycerol,ACOAD7f;CTECOAI7;OBTFL,0.476190476190476,0.428571428571428,11.111111111111
yeast850,yeast850_phenol,phenol,phenol,anaerobic,glycerol,AOR_CL;POR_2,0.499999999999999,0.428571428571428,16.6666666666665
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,ACOAD7f;CTECOAI7,0.457142857142857,0.437142857142857,4.57516339869279
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,FMNRx2_copy1;POR3b;POR_2,0.544444444444445,0.437142857142857,24.5461147421933
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,FMNRx2_copy1,0.457142857142857,0.437142857142857,4.5751633986929
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,POR3b;POR_2,0.453061224489795,0.437142857142857,3.64145658263306
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,ACAFDOR;FDH7;POR_2,0.544444444444444,0.437142857142857,24.5461147421931
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,ACAFDOR;FMNRx2_copy1;POR_2,0.544444444444444,0.437142857142857,24.5461147421932
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,AOR_CL;POR_2,0.525714285714285,0.437142857142857,20.2614379084966
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,ACAFDOR;POR_2,0.525714285714285,0.437142857142857,20.2614379084966
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,ADHEr;AOR_CL;POR_2,0.544444444444444,0.437142857142857,24.5461147421931
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,FDH7;POR_2,0.457142857142857,0.437142857142857,4.57516339869286
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,ACOAD7f;CTECOAI7;OBTFL,0.514285714285713,0.437142857142857,17.6470588235293
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,AOR_CL;MTHFR;POR_2,0.533333333333333,0.437142857142857,22.0043572984749
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,FMNRx2_copy1;NADFADOR;POR_2,0.544444444444444,0.437142857142857,24.5461147421931
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,NADFADOR;POR_2,0.453061224489796,0.437142857142857,3.64145658263324
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,MTHFR5;POR_2,0.457142857142857,0.437142857142857,4.57516339869281
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,ACAFDOR;MTHFR;POR_2,0.533333333333333,0.437142857142857,22.0043572984749
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,AOR_CL;FDH7;POR_2,0.544444444444444,0.437142857142857,24.5461147421931
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,MTHFR;POR3b;POR_2,0.457142857142857,0.437142857142857,4.57516339869292
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,AOR_CL;FMNRx2_copy1;POR_2,0.544444444444444,0.437142857142857,24.5461147421932
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,ACOAD1f;ACOAD1z;POR_2,0.453061224489795,0.437142857142857,3.64145658263306
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,ACOAD7f;r1252,0.457142857142857,0.437142857142857,4.57516339869281
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,FMNRx2_copy1;OBTFL,0.544444444444444,0.437142857142857,24.5461147421931
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,ACOAD8f;CTECOAI8;FACOAL181,0.457142857142857,0.437142857142857,4.57516339869286
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,MTHFR;NADFADOR;POR_2,0.457142857142857,0.437142857142857,4.57516339869281
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,ACOAD7f;OBTFL;r1252,0.514285714285713,0.437142857142857,17.6470588235292
yeast850,yeast850_phenol,phenol,phenol,microaerobic,glycerol,ACAFDOR;ADHEr;POR_2,0.544444444444444,0.437142857142857,24.5461147421931
yeast850,yeast850_phenol,phenol,phenol,microaerobic,sucrose,ADHEr;AOR_CL;POR_2,1.76190476190476,1.74857142857142,0.762527233115495
yeast850,yeast850_phenol,phenol,phenol,microaerobic,sucrose,FMNRx2_copy1;POR3b;POR_2,1.76190476190476,1.74857142857142,0.762527233115473
yeast850,yeast850_phenol,phenol,phenol,microaerobic,sucrose,ACAFDOR;FDH7;POR_2,1.76190476190476,1.74857142857142,0.762527233115473
yeast850,yeast850_phenol,phenol,phenol,microaerobic,sucrose,FMNRx2_copy1;OBTFL,1.76190476190476,1.74857142857142,0.762527233115495
yeast850,yeast850_phenol,phenol,phenol,microaerobic,sucrose,AOR_CL;FDH7;POR_2,1.76190476190476,1.74857142857142,0.762527233115473
yeast850,yeast850_phenol,phenol,phenol,microaerobic,sucrose,ACAFDOR;FMNRx2_copy1;POR_2,1.76190476190476,1.74857142857142,0.76252723311545
yeast850,yeast850_phenol,phenol,phenol,microaerobic,sucrose,ACOAD7f;OBTFL;r1252,1.75238095238095,1.74857142857142,0.217864923747268
yeast850,yeast850_phenol,phenol,phenol,microaerobic,sucrose,ACOAD7f;CTECOAI7;OBTFL,1.75238095238095,1.74857142857142,0.217864923747268
yeast850,yeast850_phenol,phenol,phenol,microaerobic,sucrose,FMNRx2_copy1;NADFADOR;POR_2,1.76190476190476,1.74857142857142,0.762527233115473
yeast850,yeast850_phenol,phenol,phenol,microaerobic,sucrose,ACAFDOR;ADHEr;POR_2,1.76190476190476,1.74857142857142,0.762527233115495
yeast850,yeast850_phenol,phenol,phenol,microaerobic,sucrose,AOR_CL;FMNRx2_copy1;POR_2,1.76190476190476,1.74857142857142,0.76252723311545
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-xylose,ACOAD7f;CTECOAI7,0.742857142857142,0.728571428571428,1.9607843137255
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-xylose,ACAFDOR;POR_2,0.739999999999999,0.728571428571428,1.56862745098038
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-xylose,ADHEr;AOR_CL;POR_2,0.761904761904761,0.728571428571428,4.57516339869281
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-xylose,FMNRx2_copy1;POR3b;POR_2,0.761904761904761,0.728571428571428,4.57516339869281
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-xylose,FMNRx2_copy1,0.74285714285714,0.728571428571428,1.96078431372523
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-xylose,AOR_CL;POR_2,0.739999999999999,0.728571428571428,1.56862745098038
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-xylose,FMNRx2_copy1;NADFADOR;POR_2,0.761904761904761,0.728571428571428,4.57516339869281
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-xylose,ACOAD7f;r1252,0.742857142857143,0.728571428571428,1.96078431372557
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-xylose,FMNRx2_copy1;OBTFL,0.761904761904761,0.728571428571428,4.57516339869281
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-xylose,AOR_CL;MTHFR;POR_2,0.747619047619047,0.728571428571428,2.61437908496733
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-xylose,ACAFDOR;MTHFR;POR_2,0.747619047619047,0.728571428571428,2.61437908496733
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-xylose,AOR_CL;FDH7;POR_2,0.761904761904761,0.728571428571428,4.57516339869281
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-xylose,ACOAD8f;CTECOAI8;FACOAL181,0.742857142857143,0.728571428571428,1.96078431372552
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-xylose,FDH7;POR_2,0.742857142857143,0.728571428571428,1.96078431372554
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-xylose,ACAFDOR;FDH7;POR_2,0.761904761904761,0.728571428571428,4.57516339869281
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-xylose,ACOAD7f;OBTFL;r1252,0.752380952380952,0.728571428571428,3.26797385620916
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-xylose,ACOAD7f;CTECOAI7;OBTFL,0.752380952380952,0.728571428571428,3.26797385620918
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-xylose,ACAFDOR;FMNRx2_copy1;POR_2,0.761904761904761,0.728571428571428,4.57516339869281
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-xylose,ACAFDOR;ADHEr;POR_2,0.761904761904761,0.728571428571428,4.57516339869281
yeast850,yeast850_phenol,phenol,phenol,microaerobic,D-xylose,AOR_CL;FMNRx2_copy1;POR_2,0.761904761904761,0.728571428571428,4.57516339869281
yeast850,yeast850_phenol,phenol,phenol,microaerobic,L-arabinose,ACOAD7f;CTECOAI7,0.742857142857143,0.728571428571428,1.96078431372554
yeast850,yeast850_phenol,phenol,phenol,microaerobic,L-arabinose,ACAFDOR;POR_2,0.74,0.728571428571428,1.56862745098038
yeast850,yeast850_phenol,phenol,phenol,microaerobic,L-arabinose,ADHEr;AOR_CL;POR_2,0.761904761904762,0.728571428571428,4.57516339869281
yeast850,yeast850_phenol,phenol,phenol,microaerobic,L-arabinose,FMNRx2_copy1;POR3b;POR_2,0.761904761904762,0.728571428571428,4.57516339869283
yeast850,yeast850_phenol,phenol,phenol,microaerobic,L-arabinose,ACAFDOR;FDH7;POR_2,0.761904761904761,0.728571428571428,4.57516339869277
yeast850,yeast850_phenol,phenol,phenol,microaerobic,L-arabinose,FMNRx2_copy1,0.742857142857143,0.728571428571428,1.9607843137255
yeast850,yeast850_phenol,phenol,phenol,microaerobic,L-arabinose,AOR_CL;POR_2,0.74,0.728571428571428,1.56862745098038
yeast850,yeast850_phenol,phenol,phenol,microaerobic,L-arabinose,ACOAD7f;r1252,0.742857142857142,0.728571428571428,1.96078431372548
yeast850,yeast850_phenol,phenol,phenol,microaerobic,L-arabinose,FMNRx2_copy1;OBTFL,0.761904761904761,0.728571428571428,4.57516339869277
yeast850,yeast850_phenol,phenol,phenol,microaerobic,L-arabinose,AOR_CL;MTHFR;POR_2,0.747619047619047,0.728571428571428,2.61437908496728
yeast850,yeast850_phenol,phenol,phenol,microaerobic,L-arabinose,ACAFDOR;MTHFR;POR_2,0.747619047619047,0.728571428571428,2.61437908496728
yeast850,yeast850_phenol,phenol,phenol,microaerobic,L-arabinose,AOR_CL;FDH7;POR_2,0.761904761904761,0.728571428571428,4.57516339869277
yeast850,yeast850_phenol,phenol,phenol,microaerobic,L-arabinose,ACOAD8f;CTECOAI8;FACOAL181,0.742857142857142,0.728571428571428,1.96078431372548
yeast850,yeast850_phenol,phenol,phenol,microaerobic,L-arabinose,FDH7;POR_2,0.742857142857143,0.728571428571428,1.9607843137255
yeast850,yeast850_phenol,phenol,phenol,microaerobic,L-arabinose,ACAFDOR;FMNRx2_copy1;POR_2,0.761904761904761,0.728571428571428,4.57516339869277
yeast850,yeast850_phenol,phenol,phenol,microaerobic,L-arabinose,ACOAD7f;OBTFL;r1252,0.752380952380952,0.728571428571428,3.26797385620918
yeast850,yeast850_phenol,phenol,phenol,microaerobic,L-arabinose,ACOAD7f;CTECOAI7;OBTFL,0.752380952380952,0.728571428571428,3.26797385620916
yeast850,yeast850_phenol,phenol,phenol,microaerobic,L-arabinose,FMNRx2_copy1;NADFADOR;POR_2,0.761904761904761,0.728571428571428,4.57516339869279
yeast850,yeast850_phenol,phenol,phenol,microaerobic,L-arabinose,ACAFDOR;ADHEr;POR_2,0.761904761904762,0.728571428571428,4.57516339869281
yeast850,yeast850_phenol,phenol,phenol,microaerobic,L-arabinose,AOR_CL;FMNRx2_copy1;POR_2,0.761904761904761,0.728571428571428,4.57516339869277
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,D-glucose,OBTFL,0.620689655172413,0.6,3.44827586206892
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,D-glucose,FMNRx2_copy1;POR3b;POR_2,0.631578947368421,0.6,5.26315789473681
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,D-glucose,AOR_CL;POR_2,0.631578947368421,0.6,5.26315789473685
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,D-glucose,POR3b;POR_2,0.623376623376623,0.6,3.89610389610388
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,D-glucose,NADFADOR;POR_2,0.623376623376623,0.6,3.89610389610388
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,D-glucose,ACOAD1f;ACOAD1z;POR_2,0.623376623376623,0.6,3.89610389610388
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,D-glucose,ACAFDOR;POR_2,0.631578947368421,0.6,5.26315789473685
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,D-glucose,FMNRx2_copy1;OBTFL,0.631578947368421,0.6,5.26315789473681
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,D-glucose,FMNRx2_copy1;NADFADOR;POR_2,0.631578947368421,0.6,5.26315789473683
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,fructose,OBTFL,0.620689655172413,0.6,3.44827586206894
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,fructose,FMNRx2_copy1;POR3b;POR_2,0.631578947368421,0.6,5.26315789473688
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,fructose,AOR_CL;POR_2,0.631578947368421,0.6,5.26315789473685
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,fructose,POR3b;POR_2,0.623376623376623,0.6,3.8961038961039
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,fructose,NADFADOR;POR_2,0.623376623376623,0.6,3.8961038961039
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,fructose,ACOAD1f;ACOAD1z;POR_2,0.623376623376623,0.6,3.8961038961039
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,fructose,ACAFDOR;POR_2,0.631578947368421,0.6,5.26315789473685
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,fructose,FMNRx2_copy1;OBTFL,0.631578947368421,0.6,5.26315789473683
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,fructose,FMNRx2_copy1;NADFADOR;POR_2,0.631578947368421,0.6,5.26315789473683
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,D-galactose,OBTFL,0.620689655172413,0.6,3.4482758620689
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,D-galactose,FMNRx2_copy1;POR3b;POR_2,0.631578947368421,0.6,5.26315789473679
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,D-galactose,AOR_CL;POR_2,0.631578947368421,0.6,5.26315789473679
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,D-galactose,POR3b;POR_2,0.623376623376623,0.6,3.89610389610386
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,D-galactose,NADFADOR;POR_2,0.623376623376623,0.6,3.89610389610382
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,D-galactose,ACOAD1f;ACOAD1z;POR_2,0.623376623376623,0.6,3.89610389610384
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,D-galactose,ACAFDOR;POR_2,0.631578947368421,0.6,5.26315789473679
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,D-galactose,FMNRx2_copy1;OBTFL,0.631578947368421,0.6,5.26315789473677
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,D-galactose,FMNRx2_copy1;NADFADOR;POR_2,0.631578947368421,0.6,5.26315789473677
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,glycerol,OBTFL,0.344827586206896,0.299999999999999,14.9425287356322
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,glycerol,FMNRx2_copy1;POR3b;POR_2,0.368421052631578,0.299999999999999,22.8070175438596
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,glycerol,AOR_CL;POR_2,0.368421052631578,0.299999999999999,22.8070175438596
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,glycerol,POR3b;POR_2,0.35064935064935,0.299999999999999,16.8831168831169
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,glycerol,NADFADOR;POR_2,0.35064935064935,0.299999999999999,16.8831168831167
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,glycerol,ACOAD1f;ACOAD1z;POR_2,0.35064935064935,0.299999999999999,16.8831168831167
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,glycerol,ACAFDOR;POR_2,0.368421052631578,0.299999999999999,22.8070175438596
yeast850,yeast850_met_17756,(S)-mandelate,met_17756,aerobic,glycerol,FMNRx2_copy1;OBTFL,0.368421052631578,0.299999999999999,22.8070175438596
