Template model,Target model,Target chemical,Target ID,Air condition,Carbon source,Target reaction,Regulation type,Normalized SoC,SoC,Positive metabolite ID,Negative metabolite ID
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,glycerol,ORNTA_1,Up,0.69736268469095,0.0836395903814957,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,glycerol,PHETA1,Up,0.69736268469095,0.0836395903814957,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,glycerol,LEUTA,Up,0.69736268469095,0.0836395903814957,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,glycerol,ILETA,Up,0.69736268469095,0.0836395903814957,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,glycerol,ASPTA,Up,0.56138989756838,0.0470799612321744,oaa_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,glycerol,HSTPTr,Down,1.0,-0.0836395903814957,akg_c,glu__L_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,glycerol,APTA1i,Down,1.0,-0.0836395903814957,akg_c,glu__L_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,glycerol,GLUDxi,Down,1.0,-0.0836395903814957,akg_c,glu__L_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,glycerol,PSERT,Down,1.0,-0.0836395903814957,akg_c,glu__L_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,sucrose,ALATA_L,Up,1.0,0.0909191047047196,pyr_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,sucrose,2S6HCCi,Up,1.0,0.0909191047047196,pyr_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,sucrose,PHETA1,Up,0.880072707443707,0.069333203470705,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,sucrose,ASPTA,Up,0.880072707443707,0.069333203470705,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,sucrose,ALATA_L,Up,0.880072707443707,0.069333203470705,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,sucrose,TYRTA,Up,0.880072707443707,0.069333203470705,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,sucrose,ABTA,Up,0.880072707443707,0.069333203470705,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,sucrose,ACOTA,Up,0.880072707443707,0.069333203470705,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,sucrose,GLUSy,Up,0.880072707443707,0.069333203470705,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,sucrose,ORNTA_1,Up,0.880072707443707,0.069333203470705,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,sucrose,VALTA,Up,0.880072707443707,0.069333203470705,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,sucrose,LEUTA,Up,0.880072707443707,0.069333203470705,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,sucrose,ILETA,Up,0.880072707443707,0.069333203470705,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,sucrose,HSTPTr,Down,1.0,-0.069333203470705,akg_c,glu__L_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,sucrose,APTA1i,Down,1.0,-0.069333203470705,akg_c,glu__L_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,sucrose,GLUDxi,Down,1.0,-0.069333203470705,akg_c,glu__L_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,sucrose,PSERT,Down,1.0,-0.069333203470705,akg_c,glu__L_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,D-xylose,ALATA_L,Up,1.0,0.078889692733295,pyr_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,D-xylose,2S6HCCi,Up,1.0,0.078889692733295,pyr_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,D-xylose,PHETA1,Up,0.889423621697734,0.0578690821029088,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,D-xylose,ASPTA,Up,0.889423621697734,0.0578690821029088,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,D-xylose,ALATA_L,Up,0.889423621697734,0.0578690821029088,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,D-xylose,TYRTA,Up,0.889423621697734,0.0578690821029088,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,D-xylose,ABTA,Up,0.889423621697734,0.0578690821029088,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,D-xylose,ACOTA,Up,0.889423621697734,0.0578690821029088,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,D-xylose,GLUSy,Up,0.889423621697734,0.0578690821029088,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,D-xylose,ORNTA_1,Up,0.889423621697734,0.0578690821029088,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,D-xylose,VALTA,Up,0.889423621697734,0.0578690821029088,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,D-xylose,LEUTA,Up,0.889423621697734,0.0578690821029088,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,D-xylose,ILETA,Up,0.889423621697734,0.0578690821029088,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,D-xylose,HSTPTr,Down,1.0,-0.0578690821029088,akg_c,glu__L_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,D-xylose,APTA1i,Down,1.0,-0.0578690821029088,akg_c,glu__L_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,D-xylose,GLUDxi,Down,1.0,-0.0578690821029088,akg_c,glu__L_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,D-xylose,PSERT,Down,1.0,-0.0578690821029088,akg_c,glu__L_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,L-arabinose,2S6HCCi,Up,1.0,0.101558742759959,pyr_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,L-arabinose,ALATA_L,Up,1.0,0.101558742759959,pyr_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,L-arabinose,PHETA1,Up,0.922620540972414,0.0808918345795327,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,L-arabinose,ORNTA_1,Up,0.922620540972414,0.0808918345795327,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,L-arabinose,ILETA,Up,0.922620540972414,0.0808918345795327,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,L-arabinose,LEUTA,Up,0.922620540972414,0.0808918345795327,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,L-arabinose,ASPTA,Up,0.922620540972414,0.0808918345795327,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,L-arabinose,VALTA,Up,0.922620540972414,0.0808918345795327,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,L-arabinose,GLUSy,Up,0.922620540972414,0.0808918345795327,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,L-arabinose,ABTA,Up,0.922620540972414,0.0808918345795327,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,L-arabinose,ACOTA,Up,0.922620540972414,0.0808918345795327,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,L-arabinose,TYRTA,Up,0.922620540972414,0.0808918345795327,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,L-arabinose,ALATA_L,Up,0.922620540972414,0.0808918345795327,glu__L_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,L-arabinose,ASPTA,Up,0.613283831754698,-0.0017274218300895,oaa_c,akg_c
iYO844,iYO844_met_58055,"4,5-dioxopentanoate",met_58055,aerobic,L-arabinose,ASPT,Down,1.0,0.122590941008241,fum_c,asp__L_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-glucose,ORNTA_1,Up,1.0,0.228101300656925,glu5sa_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-glucose,VALTA,Up,0.869073730658387,0.174815014692534,3mob_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-glucose,ORNTA_1,Up,0.617240990549682,0.0723204467795412,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-glucose,VALTA,Up,0.617240990549682,0.0723204467795412,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-glucose,ASPTA,Up,0.617240990549682,0.0723204467795412,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-glucose,LEUTA,Up,0.617240990549682,0.0723204467795412,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-glucose,TYRTA,Up,0.617240990549682,0.0723204467795412,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-glucose,PHETA1,Up,0.617240990549682,0.0723204467795412,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-glucose,ILETA,Up,0.617240990549682,0.0723204467795412,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-glucose,GLUSy,Up,0.617240990549682,0.0723204467795412,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-glucose,ALATA_L,Up,0.617240990549682,0.0723204467795412,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-glucose,ACOTA,Up,0.617240990549682,0.0723204467795412,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-glucose,ABTA,Up,0.617240990549682,0.0723204467795412,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-glucose,2S6HCCi,Up,0.506534756008619,0.0272636059983831,pyr_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-glucose,ALATA_L,Up,0.506534756008619,0.0272636059983831,pyr_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-glucose,PC,Down,1.0,-0.0131127315797945,oaa_c,pyr_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,fructose,ORNTA_1,Up,1.0,0.222782673664481,glu5sa_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,fructose,VALTA,Up,0.82372511947874,0.151377771121151,3mob_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,fructose,ORNTA_1,Up,0.606131386507086,0.0632355511353238,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,fructose,VALTA,Up,0.606131386507086,0.0632355511353238,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,fructose,ASPTA,Up,0.606131386507086,0.0632355511353238,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,fructose,LEUTA,Up,0.606131386507086,0.0632355511353238,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,fructose,TYRTA,Up,0.606131386507086,0.0632355511353238,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,fructose,PHETA1,Up,0.606131386507086,0.0632355511353238,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,fructose,ILETA,Up,0.606131386507086,0.0632355511353238,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,fructose,GLUSy,Up,0.606131386507086,0.0632355511353238,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,fructose,ALATA_L,Up,0.606131386507086,0.0632355511353238,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,fructose,ACOTA,Up,0.606131386507086,0.0632355511353238,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,fructose,ABTA,Up,0.606131386507086,0.0632355511353238,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,fructose,2S6HCCi,Up,0.504626860861562,0.0221184008074219,pyr_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,fructose,ALATA_L,Up,0.504626860861562,0.0221184008074219,pyr_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,fructose,PC,Down,1.0,-0.0121721872310728,oaa_c,pyr_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-galactose,ORNTA_1,Up,1.0,0.215385469060856,glu5sa_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-galactose,VALTA,Up,0.796790020807638,0.141222188316681,3mob_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-galactose,ORNTA_1,Up,0.571255192893526,0.0589112564093953,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-galactose,VALTA,Up,0.571255192893526,0.0589112564093953,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-galactose,ASPTA,Up,0.571255192893526,0.0589112564093953,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-galactose,LEUTA,Up,0.571255192893526,0.0589112564093953,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-galactose,PHETA1,Up,0.571255192893526,0.0589112564093953,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-galactose,TYRTA,Up,0.571255192893526,0.0589112564093953,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-galactose,ILETA,Up,0.571255192893526,0.0589112564093953,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-galactose,GLUSy,Up,0.571255192893526,0.0589112564093953,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-galactose,ALATA_L,Up,0.571255192893526,0.0589112564093953,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-galactose,ACOTA,Up,0.571255192893526,0.0589112564093953,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-galactose,ABTA,Up,0.571255192893526,0.0589112564093953,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-galactose,PC,Down,1.0,-0.023507850524226,oaa_c,pyr_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,glycerol,ORNTA_1,Up,1.0,0.2826107160898,glu5sa_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,glycerol,VALTA,Up,0.997630423310422,0.281414962669958,3mob_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,glycerol,ORNTA_1,Up,0.565072418633579,0.0631343239182199,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,glycerol,VALTA,Up,0.565072418633579,0.0631343239182199,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,glycerol,ASPTA,Up,0.565072418633579,0.0631343239182199,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,glycerol,LEUTA,Up,0.565072418633579,0.0631343239182199,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,glycerol,PHETA1,Up,0.565072418633579,0.0631343239182199,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,glycerol,TYRTA,Up,0.565072418633579,0.0631343239182199,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,glycerol,ILETA,Up,0.565072418633579,0.0631343239182199,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,glycerol,GLUSy,Up,0.565072418633579,0.0631343239182199,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,glycerol,ALATA_L,Up,0.565072418633579,0.0631343239182199,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,glycerol,ACOTA,Up,0.565072418633579,0.0631343239182199,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,glycerol,ABTA,Up,0.565072418633579,0.0631343239182199,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,glycerol,PDH,Down,1.0,-0.0153979115812137,accoa_c,pyr_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,glycerol,PC,Down,0.869740139528482,-0.0216160499916429,oaa_c,pyr_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,sucrose,ORNTA_1,Up,1.0,0.214446536058885,glu5sa_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,sucrose,VALTA,Up,0.73435221661239,0.112769382035666,3mob_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,sucrose,ORNTA_1,Up,0.566512962139301,0.048528613637075,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,sucrose,VALTA,Up,0.566512962139301,0.048528613637075,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,sucrose,ASPTA,Up,0.566512962139301,0.048528613637075,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,sucrose,LEUTA,Up,0.566512962139301,0.048528613637075,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,sucrose,PHETA1,Up,0.566512962139301,0.048528613637075,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,sucrose,TYRTA,Up,0.566512962139301,0.048528613637075,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,sucrose,ILETA,Up,0.566512962139301,0.048528613637075,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,sucrose,GLUSy,Up,0.566512962139301,0.048528613637075,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,sucrose,ALATA_L,Up,0.566512962139301,0.048528613637075,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,sucrose,ACOTA,Up,0.566512962139301,0.048528613637075,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,sucrose,ABTA,Up,0.566512962139301,0.048528613637075,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,sucrose,PC,Down,1.0,-0.0175421134750848,oaa_c,pyr_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-xylose,ORNTA_1,Up,1.0,0.215362178031112,glu5sa_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-xylose,VALTA,Up,0.817831946800134,0.144856595824801,3mob_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-xylose,ORNTA_1,Up,0.600087553320533,0.0605816916098701,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-xylose,VALTA,Up,0.600087553320533,0.0605816916098701,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-xylose,ASPTA,Up,0.600087553320533,0.0605816916098701,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-xylose,LEUTA,Up,0.600087553320533,0.0605816916098701,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-xylose,PHETA1,Up,0.600087553320533,0.0605816916098701,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-xylose,TYRTA,Up,0.600087553320533,0.0605816916098701,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-xylose,ILETA,Up,0.600087553320533,0.0605816916098701,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-xylose,GLUSy,Up,0.600087553320533,0.0605816916098701,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-xylose,ALATA_L,Up,0.600087553320533,0.0605816916098701,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-xylose,ACOTA,Up,0.600087553320533,0.0605816916098701,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-xylose,ABTA,Up,0.600087553320533,0.0605816916098701,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,D-xylose,PC,Down,1.0,-0.0138130028697536,oaa_c,pyr_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,L-arabinose,ORNTA_1,Up,1.0,0.213993639810845,glu5sa_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,L-arabinose,VALTA,Up,0.804217880660048,0.138486069864825,3mob_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,L-arabinose,ORNTA_1,Up,0.596031591694281,0.0581945660805104,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,L-arabinose,VALTA,Up,0.596031591694281,0.0581945660805104,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,L-arabinose,ASPTA,Up,0.596031591694281,0.0581945660805104,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,L-arabinose,LEUTA,Up,0.596031591694281,0.0581945660805104,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,L-arabinose,PHETA1,Up,0.596031591694281,0.0581945660805104,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,L-arabinose,TYRTA,Up,0.596031591694281,0.0581945660805104,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,L-arabinose,ILETA,Up,0.596031591694281,0.0581945660805104,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,L-arabinose,GLUSy,Up,0.596031591694281,0.0581945660805104,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,L-arabinose,ALATA_L,Up,0.596031591694281,0.0581945660805104,glu__L_c,akg_c
iYO844,iYO844_glu5sa,L-glutamic 5-semialdehyde zwitterion,glu5sa,aerobic,L-arabinose,ACOTA,Up,0.596031591694281,0.0581945660805104,glu__L_c,akg_c
