Reaction set,B. subtilis,C. glutamicum,E. coli,P. putida,S. cerevisiae
FADE233;GLYCDy;HSDx,2.30258509299404,0.0,0.0,0.0,0.0
ACOAD1f;EDD;HSDxi,2.30258509299404,0.0,0.0,0.0,0.0
EDD;FADRx;HSDxi,2.30258509299404,0.0,0.0,0.0,0.0
FADE233;GLYCDy;OBDHc,2.30258509299404,0.0,0.0,0.0,0.0
EDD;FADRx;HSDx,2.30258509299404,0.0,0.0,0.0,0.0
CYS;PKETX,2.30258509299404,0.0,0.0,0.0,0.0
FADE233;FDH6r;PKETX,2.30258509299404,0.0,0.0,0.0,0.0
EDD;FRDx;HSDx,2.30258509299404,0.0,0.0,0.0,0.0
ACOAD1f;GLUDy;GLYCDy,2.30258509299404,0.0,0.0,0.0,0.0
AKO;FDH6r;OBTFL,2.30258509299404,0.0,0.0,0.0,0.0
EDD;G3PD;HSDxi,2.30258509299404,0.0,0.0,0.0,0.0
FADE233;FADH2D,2.30258509299404,0.0,0.0,0.0,0.0
EDD;G3PD;HSDx,2.30258509299404,0.0,0.0,0.0,0.0
ALDD2y;CYS;HSDx,2.30258509299404,0.0,0.0,0.0,0.0
ALDD2y;CYS;HSDxi,2.30258509299404,0.0,0.0,0.0,0.0
FADE233;FADH2D;IBTMr,2.30258509299404,0.0,0.0,0.0,0.0
EDD;FTHFLi;HSDA,2.30258509299404,0.0,0.0,0.0,0.0
AKO;EDD;GLYCL,2.30258509299404,0.0,0.0,0.0,0.0
EDD;FRDx;HSDxi,2.30258509299404,0.0,0.0,0.0,0.0
FADE233;FDH6r;PKETF,2.30258509299404,0.0,0.0,0.0,0.0
AKO;EDD;FTHFLi,2.30258509299404,0.0,0.0,0.0,0.0
EDD;FldAct;PFK_ppi,2.30258509299404,0.0,0.0,0.0,0.0
ACOAD2f;GLUDy;GLYCDy,2.30258509299404,0.0,0.0,0.0,0.0
FADE233;GLYCDy;OBTFL,2.30258509299404,0.0,0.0,0.0,0.0
FADE233;HSDA;HSDx,2.30258509299404,0.0,0.0,0.0,0.0
AICART2;ICL;PKETX,2.30258509299404,0.0,0.0,0.0,0.0
AICART2;ICL;PKETF,2.30258509299404,0.0,0.0,0.0,0.0
ACOAD1f;EDD;HSDx,2.30258509299404,0.0,0.0,0.0,0.0
FADH2D;FldAct;GLUDy,2.30258509299404,0.0,0.0,0.0,0.0
AICART2;CYSDS;GLUDy,2.30258509299404,0.0,0.0,0.0,0.0
CYS;OBTFL;PPASUCC,2.30258509299404,0.0,0.0,0.0,0.0
FADE233;HSDA;HSDxi,2.30258509299404,0.0,0.0,0.0,0.0
FADE233;HSDx;PKETX,2.30258509299404,0.0,0.0,0.0,0.0
CYS;OBDHc,2.30258509299404,0.0,0.0,0.0,0.0
FADE233;HSDxi;PKETF,2.30258509299404,0.0,0.0,0.0,0.0
FADE233;HSDxi;PKETX,2.30258509299404,0.0,0.0,0.0,0.0
FADE233;MMCD;MMM,2.30258509299404,0.0,0.0,0.0,0.0
FADE233;OOR2;POR_2,2.30258509299404,0.0,0.0,0.0,0.0
FADE233;OOR2r;POR_2,2.30258509299404,0.0,0.0,0.0,0.0
CBMKr;EDD;GLYCL,2.30258509299404,0.0,0.0,0.0,0.0
ALDD2y;FTHFLi;PFK_ppi,2.30258509299404,0.0,0.0,0.0,0.0
FADE233;IBTMr;OBTFL,2.30258509299404,0.0,0.0,0.0,0.0
GLUDy;ICL;OBTFL,2.30258509299404,0.0,0.0,0.0,0.0
DHDPRx_r;GLYCDy;KHK,2.30258509299404,0.0,0.0,0.0,0.0
F6PA;MMCD;MMM,2.30258509299404,0.0,0.0,0.0,0.0
ALCD19;FADRx;GLYCDy,2.30258509299404,0.0,0.0,0.0,0.0
DAPDH;GLUDy;GLYCDx,2.30258509299404,0.0,0.0,0.0,0.0
ALCD19;FADE233;GLYCDy,2.30258509299404,0.0,0.0,0.0,0.0
ACALD;FTHFLi;PFK_ppi,2.30258509299404,0.0,0.0,0.0,0.0
DAPDH;GLUDy;GLYCDy,2.30258509299404,0.0,0.0,0.0,0.0
F6PA;FRDO5r;VOR3b,2.30258509299404,0.0,0.0,0.0,0.0
ALCD19;DAAD;GLYCDy,2.30258509299404,0.0,0.0,0.0,0.0
ACALDCD;FTHFLi;PFK_ppi,2.30258509299404,0.0,0.0,0.0,0.0
G3PD;GLUDy;GLYCDy,2.30258509299404,0.0,0.0,0.0,0.0
ACOAD2f;ALCD19;GLYCDy,2.30258509299404,0.0,0.0,0.0,0.0
ALCD19;DMALRED;GLYCDy,2.30258509299404,0.0,0.0,0.0,0.0
ALCD19;FRDx;GLYCDy,2.30258509299404,0.0,0.0,0.0,0.0
ALCD19;G3PD;GLYCDy,2.30258509299404,0.0,0.0,0.0,0.0
F6PA;HSDx;PPASUCC,2.30258509299404,0.0,0.0,0.0,0.0
ACALD;FDH6r,2.30258509299404,0.0,0.0,0.0,0.0
F6PA;GLYCL;HSDA,2.30258509299404,0.0,0.0,0.0,0.0
ACOAD1f;ALCD19;GLYCDy,2.30258509299404,0.0,0.0,0.0,0.0
ALCD19;GLYCDx;PABB,2.30258509299404,0.0,0.0,0.0,0.0
DAAD;POR3b;POR_2,2.30258509299404,0.0,0.0,0.0,0.0
ALCD19;GLYCDx;IBTMr,2.30258509299404,0.0,0.0,0.0,0.0
F6PA;HSDA;IBTMr,2.30258509299404,0.0,0.0,0.0,0.0
ACOAD2f;EDD;HSDxi,2.30258509299404,0.0,0.0,0.0,0.0
ACOAD2f;EDD;HSDx,2.30258509299404,0.0,0.0,0.0,0.0
DAAD;GLUDy;GLYCDy,2.30258509299404,0.0,0.0,0.0,0.0
AKO;POR5;RNTR4c2,2.30258509299404,0.0,0.0,0.0,0.0
F6PA;PPASUCC,2.30258509299404,0.0,0.0,0.0,0.0
ACALDCD;F6PA;HSDA,2.30258509299404,0.0,0.0,0.0,0.0
ACALD;F6PA;HSDA,2.30258509299404,0.0,0.0,0.0,0.0
AKO;GLYCL;HSDxi,2.30258509299404,0.0,0.0,0.0,0.0
AKO;GLYCL;HSDx,2.30258509299404,0.0,0.0,0.0,0.0
ACOAD1f;POR3b;POR_2,2.30258509299404,0.0,0.0,0.0,0.0
G3PD;POR3b;POR_2,2.30258509299404,0.0,0.0,0.0,0.0
2DHPFALDL;F6PA;FTHFLi,2.30258509299404,0.0,0.0,0.0,0.0
EDD;GLYCL;ICL,2.30258509299404,0.0,0.0,0.0,0.0
AKO;GLUSz;POR3b,2.30258509299404,0.0,0.0,0.0,0.0
AKO;GLUDy;OBTFL,2.30258509299404,0.0,0.0,0.0,0.0
AKO;GLUDy;IBTMr,2.30258509299404,0.0,0.0,0.0,0.0
F6PA;FADH2D;FldAct,2.30258509299404,0.0,0.0,0.0,0.0
AKO;HSDxi;OBDHc,2.30258509299404,0.0,0.0,0.0,0.0
AKO;PFOR;RNTR4c,2.30258509299404,0.0,0.0,0.0,0.0
DAAD;EDD;HSDxi,2.30258509299404,0.0,0.0,0.0,0.0
DAAD;EDD;HSDx,2.30258509299404,0.0,0.0,0.0,0.0
AKO;HSDxi;OBTFL,2.30258509299404,0.0,0.0,0.0,0.0
DAPDH;DHDPRx_r;F6PA,2.30258509299404,0.0,0.0,0.0,0.0
ACALDCD;AICART2;PFK_ppi,2.30258509299404,0.0,0.0,0.0,0.0
CYS;F6PA;FDH6r,2.30258509299404,0.0,0.0,0.0,0.0
FDH6r;GLYCDx;HSDA,2.30258509299404,0.0,0.0,0.0,0.0
CYS;F6PA;OBDHc,2.30258509299404,0.0,0.0,0.0,0.0
HSDA;HSDxi;IBTMr,2.30258509299404,0.0,0.0,0.0,0.0
ACALD;AICART2;PFK_ppi,2.30258509299404,0.0,0.0,0.0,0.0
FADRx;POR3b;POR_2,2.30258509299404,0.0,0.0,0.0,0.0
CYS;FADE233;GLUDy,2.30258509299404,0.0,0.0,0.0,0.0
FADRx;GLUDy;GLYCDy,2.30258509299404,0.0,0.0,0.0,0.0
DMALRED;EDD;HSDx,2.30258509299404,0.0,0.0,0.0,0.0
DMALRED;EDD;HSDxi,2.30258509299404,0.0,0.0,0.0,0.0
AICART2;GLYCDx,2.30258509299404,0.0,0.0,0.0,0.0
GLYCL;IBTMr;PKETX,2.30258509299404,0.0,0.0,0.0,0.0
CYS;FDH6r;FTHFLi,2.30258509299404,0.0,0.0,0.0,0.0
CYS;FDH6r;GLYCDy,2.30258509299404,0.0,0.0,0.0,0.0
ACAFDOR;POR_2;PPASUCC,2.30258509299404,0.0,0.0,0.0,0.0
CBPSam_1;FRDO5r;POR_2,2.30258509299404,0.0,0.0,0.0,0.0
AICART2;FADH2D;IBTMr,2.30258509299404,0.0,0.0,0.0,0.0
CBPSam_1;FRDO5r;POR,2.30258509299404,0.0,0.0,0.0,0.0
HSDA;HSDx;IBTMr,2.30258509299404,0.0,0.0,0.0,0.0
AICART2;EDD;HSDA,2.30258509299404,0.0,0.0,0.0,0.0
FDH6r;FTHFLi;HSDA,2.30258509299404,0.0,0.0,0.0,0.0
FDH6r;FTHFLi;HSDx,2.30258509299404,0.0,0.0,0.0,0.0
FDH6r;FTHFLi;HSDxi,2.30258509299404,0.0,0.0,0.0,0.0
FTHFLi;ICL;PKETX,2.30258509299404,0.0,0.0,0.0,0.0
2DHPFALDL;AICART2;F6PA,2.30258509299404,0.0,0.0,0.0,0.0
AICART2;FDH6r;HSDA,2.30258509299404,0.0,0.0,0.0,0.0
FTHFLi;ICL;PKETF,2.30258509299404,0.0,0.0,0.0,0.0
AICART2;FDH6r;HSDx,2.30258509299404,0.0,0.0,0.0,0.0
AICART2;FDH6r;HSDxi,2.30258509299404,0.0,0.0,0.0,0.0
AOR_CL;POR_2;PPASUCC,2.30258509299404,0.0,0.0,0.0,0.0
ACOAD2f;POR3b;POR_2,2.30258509299404,0.0,0.0,0.0,0.0
CYS;FDH6r;HSDx,2.30258509299404,0.0,0.0,0.0,0.0
CYS;F6PA;OBTFL,2.30258509299404,0.0,0.0,0.0,0.0
FldAct;GLUDy;HSDA,2.30258509299404,0.0,0.0,0.0,0.0
CBMKr;GLYCDy,2.30258509299404,0.0,0.0,0.0,0.0
CBMKr;GLYCDx,2.30258509299404,0.0,0.0,0.0,0.0
CYS;FDH6r;HSDxi,2.30258509299404,0.0,0.0,0.0,0.0
CBPSam_1;GLYCL,2.30258509299404,0.0,0.0,0.0,0.0
FDH6r;GLYCL;HSDx,2.30258509299404,0.0,0.0,0.0,0.0
FDH6r;GLYCL;HSDxi,2.30258509299404,0.0,0.0,0.0,0.0
DMALRED;POR3b;POR_2,2.30258509299404,0.0,0.0,0.0,0.0
CYS;GLUDy;OBDHc,2.30258509299404,0.0,0.0,0.0,0.0
ACOAD3f;ALCD19;GLYCDy,2.30258509299404,0.0,0.0,0.0,0.0
GLYCL;IBTMr;PKETF,2.30258509299404,0.0,0.0,0.0,0.0
CYS;FTHFLi;HSDx,2.30258509299404,0.0,0.0,0.0,0.0
AICART2;FADE233;GLYCL_2,2.30258509299404,0.0,0.0,0.0,0.0
CYS;FDH6r;PKETX,2.30258509299404,0.0,0.0,0.0,0.0
DMALRED;GLUDy;GLYCDy,2.30258509299404,0.0,0.0,0.0,0.0
CYS;FTHFLi;GLUDy,2.30258509299404,0.0,0.0,0.0,0.0
CYS;FDH6r;PKETF,2.30258509299404,0.0,0.0,0.0,0.0
DAAD;FDH6r;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
ACALD;GLYCDy;HSDA,2.19722457733621,0.0,0.0,0.0,0.0
ACOAD2f;FTHFLi,2.19722457733621,0.0,0.0,0.0,0.0
DAAD;EDD;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
ICL;PKETX;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
ACALDCD;F6PA;FDH6r,2.19722457733621,0.0,0.0,0.0,0.0
DAAD;FTHFLi,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FADRx;GLUDy,2.19722457733621,0.0,0.0,0.0,0.0
DMGDH;FldAct;HMR_4700,2.19722457733621,0.0,0.0,0.0,0.0
GLYCDy;OBTFL;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
ACOADH1;HSDxi;ICL,2.19722457733621,0.0,0.0,0.0,0.0
ACOAD1f;AICART2;F6PA,2.19722457733621,0.0,0.0,0.0,0.0
GLYCDx;KHK;PFK_ppi,2.19722457733621,0.0,0.0,0.0,0.0
G3PD;GLYCDy;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
FTHFLi;PHER;PHET,2.19722457733621,0.0,0.0,0.0,0.0
G3PD;GLYCDx;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
DAAD;FldAct,2.19722457733621,0.0,0.0,0.0,0.0
ACOAD1f;GLYCDy;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
FDH6r;ICL;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
FADE233;FRDO5r;POR_2,2.19722457733621,0.0,0.0,0.0,0.0
DAAD;FTHFLi;GLUDy,2.19722457733621,0.0,0.0,0.0,0.0
ACOAD2f;FTHFLi;GLUDy,2.19722457733621,0.0,0.0,0.0,0.0
FTHFLi;GLUDy;GLYTA,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FADRx,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FADRx2;GLUDy,2.19722457733621,0.0,0.0,0.0,0.0
FTHFLi;GLYCDy;PKETF,2.19722457733621,0.0,0.0,0.0,0.0
ACOAD2f;GLYCDx;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
F6PA;FldAct;GLYDHDA,2.19722457733621,0.0,0.0,0.0,0.0
ACOAD2f;FRDO5r;POR,2.19722457733621,0.0,0.0,0.0,0.0
F6PA;FldAct;GLYTA,2.19722457733621,0.0,0.0,0.0,0.0
GLUDy;ICL;OBDHc,2.19722457733621,0.0,0.0,0.0,0.0
NADFADOR;POR_2;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
ACALD;GLUDy;HSDA,2.19722457733621,0.0,0.0,0.0,0.0
PROD2;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
ACOAD2f;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
DAAD;EDD;GLYCDy,2.19722457733621,0.0,0.0,0.0,0.0
ACALDCD;OOR2;POR_2,2.19722457733621,0.0,0.0,0.0,0.0
FTHFLi;GLUDy;GLYDHDA,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FADRx2,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;PHER;PHET,2.19722457733621,0.0,0.0,0.0,0.0
GLYCL;HSDA,2.19722457733621,0.0,0.0,0.0,0.0
ACOAD1f;EDD;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
DMGDH;HMR_4700;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
OBTFL;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
ACOAD1f;GLYCDx;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
ACOAD3f;EDD;GLYCDy,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FADH2D;GLYTA,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FADH2D;GLYDHDA,2.19722457733621,0.0,0.0,0.0,0.0
ACOAD1f;AICART2,2.19722457733621,0.0,0.0,0.0,0.0
ACALDCD;OOR2r;POR_2,2.19722457733621,0.0,0.0,0.0,0.0
DAAD;GLYCDx;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FDH6r;GLYTA,2.19722457733621,0.0,0.0,0.0,0.0
ACALD;GLYCDy;ICL,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FRDO6r;NADFADOR,2.19722457733621,0.0,0.0,0.0,0.0
FldAct;ICL;PKETX,2.19722457733621,0.0,0.0,0.0,0.0
ALDD2y;OOR2r;POR_2,2.19722457733621,0.0,0.0,0.0,0.0
ALDD2y;OOR2;POR_2,2.19722457733621,0.0,0.0,0.0,0.0
ACOADH1;PKETX,2.19722457733621,0.0,0.0,0.0,0.0
GLYCDy;OBDHc;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
FRD2;FTHFLi;MDH3,2.19722457733621,0.0,0.0,0.0,0.0
ICL;PKETF;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
FTHFLi;PROD2,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FRD7;PROD3,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FRD7;NADPHQR2,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FRD7;NADH5,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FRD7;MDH2,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FRD7;L_LACD2,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FRD7;G3PD5,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FRD5;NADPHQR,2.19722457733621,0.0,0.0,0.0,0.0
FRDO5r;POR_2;VOR3b,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FRDx,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FRDx;GLUDy,2.19722457733621,0.0,0.0,0.0,0.0
AKO;GLYCL;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;G3PD;GLUDy,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;G3PD,2.19722457733621,0.0,0.0,0.0,0.0
FldAct;G3PD,2.19722457733621,0.0,0.0,0.0,0.0
CBPSam_1;GLYCDy;GLYCL,2.19722457733621,0.0,0.0,0.0,0.0
FRD7;POX;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
FRD7;PROD3;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
DAPDH;FldAct;GLYCL_2,2.19722457733621,0.0,0.0,0.0,0.0
FRD2;FTHFLi;NADH10,2.19722457733621,0.0,0.0,0.0,0.0
FRDO5r;SSCOARy;VOR1b,2.19722457733621,0.0,0.0,0.0,0.0
AKO;GLYCL;PKETF,2.19722457733621,0.0,0.0,0.0,0.0
AKO;GLYCL;PKETX,2.19722457733621,0.0,0.0,0.0,0.0
ACALDCD;GLUDy;HSDA,2.19722457733621,0.0,0.0,0.0,0.0
FRD2;G3PD6;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
ACOADH1;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FRD5;MDH4,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FRD3;NADPHQR4,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FRD3;G3PD7,2.19722457733621,0.0,0.0,0.0,0.0
DMGDH;FTHFLi;HMR_4700,2.19722457733621,0.0,0.0,0.0,0.0
AKO;HSDx;OBDHc,2.19722457733621,0.0,0.0,0.0,0.0
AKO;HSDx;OBTFL,2.19722457733621,0.0,0.0,0.0,0.0
DAAD;GLYCDy;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
ICL;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FDH6r;GLYDHDA,2.19722457733621,0.0,0.0,0.0,0.0
GLUDy;GLYCDx;PABB,2.19722457733621,0.0,0.0,0.0,0.0
AKO;HSDA;OBTFL,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FRD2;NADPHQR3,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FRD2;NADH10,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FRD2;MDH3,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FRD2;L_LACD3,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FRD2;G3PD6,2.19722457733621,0.0,0.0,0.0,0.0
FRD2;FTHFLi;L_LACD3,2.19722457733621,0.0,0.0,0.0,0.0
F6PA;FDH6r;FldAct,2.19722457733621,0.0,0.0,0.0,0.0
DMALRED;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
FRDO5r;FRDx;POR_2,2.19722457733621,0.0,0.0,0.0,0.0
DAAD;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
FRD2;FTHFLi;G3PD6,2.19722457733621,0.0,0.0,0.0,0.0
FTHFLi;GLUSz;NADFADOR,2.19722457733621,0.0,0.0,0.0,0.0
FTHFLi;GLUDy;PROD2,2.19722457733621,0.0,0.0,0.0,0.0
F6PA;FDH6r;IBTMr,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;FRD3;NADH9,2.19722457733621,0.0,0.0,0.0,0.0
HSDxi;OBTFL;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
CBMKr;PFK_ppi,2.19722457733621,0.0,0.0,0.0,0.0
CYS;FDH6r;OBTFL,2.19722457733621,0.0,0.0,0.0,0.0
FDH6r;PROD2;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
ACOAD2f;EDD;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
CYS;FDH6r;GLYCDx,2.19722457733621,0.0,0.0,0.0,0.0
F6PA;OBDHc;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
ACOADH1;FDH6r;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
FDH6r;GLYCDx;PKETX,2.19722457733621,0.0,0.0,0.0,0.0
FDH6r;GLYCDy;GLYCL,2.19722457733621,0.0,0.0,0.0,0.0
ALCD19;GLYCDy;IBTMr,2.19722457733621,0.0,0.0,0.0,0.0
CYS;FADH2D;HSDx,2.19722457733621,0.0,0.0,0.0,0.0
FDH6r;GLYCDx;PKETF,2.19722457733621,0.0,0.0,0.0,0.0
ACAFDOR;PABB;POR_2,2.19722457733621,0.0,0.0,0.0,0.0
CYS;FTHFLi,2.19722457733621,0.0,0.0,0.0,0.0
HSDxi;ICL;PKETX,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;DMALRED,2.19722457733621,0.0,0.0,0.0,0.0
HSDxi;ICL;PKETF,2.19722457733621,0.0,0.0,0.0,0.0
ACOADH1;FRDO6r;POR3b,2.19722457733621,0.0,0.0,0.0,0.0
CBMKr;GLYCDx;GLYCL,2.19722457733621,0.0,0.0,0.0,0.0
ACOAD1f;FDH6r;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
FRDO5r;NADFADOR;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
GLYCL;ICL;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
FTHFLi;G3PD;GLUDy,2.19722457733621,0.0,0.0,0.0,0.0
ACALD;FDH7;FRDO5r,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;CBMKr;PFL,2.19722457733621,0.0,0.0,0.0,0.0
CBMKr;GLYCDy;KHK,2.19722457733621,0.0,0.0,0.0,0.0
EDD;FADRx2;GLYCDy,2.19722457733621,0.0,0.0,0.0,0.0
ALDD2y;FDH6r,2.19722457733621,0.0,0.0,0.0,0.0
ACOADH1;FTHFLi;IBTMr,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;CYS,2.19722457733621,0.0,0.0,0.0,0.0
FRDO5r;PABB;VOR1b,2.19722457733621,0.0,0.0,0.0,0.0
ACOADH1;EDD;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
GLYCDx;PROD2;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
ACOADH1;EDD;ICL,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;DAAD;GLUDy,2.19722457733621,0.0,0.0,0.0,0.0
F6PA;ICL;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
FTHFLi;G3PD,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;DAAD,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;CYSLY3;FDH6r,2.19722457733621,0.0,0.0,0.0,0.0
PHER;PHET;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
ACOAD3f;GLYCDx;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
OBDHc;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
EDD;FADRx;GLYCDy,2.19722457733621,0.0,0.0,0.0,0.0
CBPSam_1;GLYCDx;KHK,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;CYSLY3;GLUDy,2.19722457733621,0.0,0.0,0.0,0.0
FldAct;GLYTA;HSDxi,2.19722457733621,0.0,0.0,0.0,0.0
EDD;FADRx2;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
ACOADH1;F6PA;PPASUCC,2.19722457733621,0.0,0.0,0.0,0.0
ALCD19;GLYCDx;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;CYS;FDH6r,2.19722457733621,0.0,0.0,0.0,0.0
FDH7;POR_2;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
FADE233;GLUDy;GLYCL,2.19722457733621,0.0,0.0,0.0,0.0
CBPSam_1;EDD;GLYCDx,2.19722457733621,0.0,0.0,0.0,0.0
EDD;FADRx;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;DHDPRx_r;IBTMr,2.19722457733621,0.0,0.0,0.0,0.0
FldAct;PROD2,2.19722457733621,0.0,0.0,0.0,0.0
FldAct;PHER;PHET,2.19722457733621,0.0,0.0,0.0,0.0
ACOADH1;F6PA;HSDx,2.19722457733621,0.0,0.0,0.0,0.0
CITL;NADFADOR;POR_2,2.19722457733621,0.0,0.0,0.0,0.0
ALDD2y;FDH7;FRDO5r,2.19722457733621,0.0,0.0,0.0,0.0
FDH7;POR_2;PPND2,2.19722457733621,0.0,0.0,0.0,0.0
ACOADH1;GLYCDy;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
FDH6r;G3PD;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
ACOAD1f;FTHFLi;GLUDy,2.19722457733621,0.0,0.0,0.0,0.0
ACOAD1f;FTHFLi,2.19722457733621,0.0,0.0,0.0,0.0
FTHFLi;ICL;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
ACOADH1;AICART2;IBTMr,2.19722457733621,0.0,0.0,0.0,0.0
ACOADH1;GLYCDx;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
CYSDS;FDH6r;FTHFLi,2.19722457733621,0.0,0.0,0.0,0.0
ACOAD3f;FTHFLi;GLUDy,2.19722457733621,0.0,0.0,0.0,0.0
CYS;PKETF,2.19722457733621,0.0,0.0,0.0,0.0
ACOADH1;GLYCDx;IBTMr,2.19722457733621,0.0,0.0,0.0,0.0
ALDD2y;GLYCDy;ICL,2.19722457733621,0.0,0.0,0.0,0.0
FldAct;GLYTA;HSDx,2.19722457733621,0.0,0.0,0.0,0.0
ALDD2y;GLYCDy;HSDA,2.19722457733621,0.0,0.0,0.0,0.0
CYS;POR_2;VOR1b,2.19722457733621,0.0,0.0,0.0,0.0
CYS;OBDHc;PPASUCC,2.19722457733621,0.0,0.0,0.0,0.0
AICART2;PROD2,2.19722457733621,0.0,0.0,0.0,0.0
FDH6r;PPASUCC;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
FTHFLi;GLYCL;OBTFL,2.19722457733621,0.0,0.0,0.0,0.0
ACOADH1;GLYCDy;PPASUCC,2.19722457733621,0.0,0.0,0.0,0.0
HSDxi;OBDHc;SSCOARy,2.19722457733621,0.0,0.0,0.0,0.0
ACOAD1f;FldAct,2.19722457733621,0.0,0.0,0.0,0.0
PABB;POR_2;VOR1b,2.19722457733621,0.0,0.0,0.0,0.0
AKO;OBTFL;PPASUCC,2.19722457733621,0.0,0.0,0.0,0.0
CYSLY3;FDH6r;FTHFLi,2.19722457733621,0.0,0.0,0.0,0.0
FTHFLi;OBDHc;PPASUCC,2.19722457733621,0.0,0.0,0.0,0.0
ACOADH1;GLYCDy;HSDA,2.19722457733621,0.0,0.0,0.0,0.0
ACOAD3f;FTHFLi,2.19722457733621,0.0,0.0,0.0,0.0
